𤿙 zhì,pí
𣨋 zhì
𥒓 zhì
𢙺 zhì
𠊤 zhì
𣥰 zhì
𦯯 zhì
𤞌 zhì
𤝼 zhì
𤞂 zhì
𦭮 zhì
𤆒 zhì
𨒉 zhì,zhuì,suì
𨑨 zhì
𢖿 zhì
𢖽 zhì
𠚅 zhì
𨰛 zhǐ
𨬚 zhǐ
𪑜 zhǐ
𧸅 zhǐ
𧸕 zhǐ
𨎌 zhǐ
𢷸 zhǐ
𧝉 zhǐ
𧜚 zhǐ
𣚠 zhǐ
𩬺 zhǐ
𧛢 zhǐ
𤸓 zhǐ
𨵂 zhǐ
𢾫 zhǐ
𣻞 zhǐ
𠼠 zhǐ
𥔊 zhǐ
𧧰 zhǐ
𧠴 zhǐ
𣖌 zhǐ
𡙑 zhǐ
𧊙 zhǐ
𢰙 zhǐ
𦐖 zhǐ
𢛍 zhǐ
𤶓 zhǐ
𢽗 zhǐ
𢽃 zhǐ
𥒗 zhǐ
𣔐 zhǐ
𧙋 zhǐ
𦰘 zhǐ
𡱔 zhǐ,qì
𣲵 zhǐ
𢇨 zhǐ
𠮡 zhǐ
𪙹 zhí
𩯈 zhí
𧃐 zhí
𤃲 zhí
𧓸 zhí
𪗨 zhí
𧾂 zhí
𡂣 zhí
𧏸 zhí
𡁉 zhí
𧀿 zhí
𨤱 zhí
𣽚 zhí
𨂂 zhí,xuě
𨼓 zhí
𡖻 zhí
𥮖 zhí
𣖭 zhí
𣖿 zhí
𡈊 zhí
𡏀 zhí
𦳮 zhí
𥏅 zhí
𢃜 zhí
𡸜 zhí
𡌴 zhí
𣳀 zhí
𡰹 zhí
𩙾 zhī
𩍲 zhī,chàn
𩍵 zhī
𪒊 zhī
𦏤 zhī
𨆋 zhī
𪂅 zhī
𨢮 zhī
𧽦 zhī
𧐉 zhī
𥻬 zhī
𧱒 zhī,zhuō
𨌌 zhī
𧌔 zhī
𥇭 zhī
𧧬 zhí,xiè
𨕕 zhī
𦝔 zhī
𦴀 zhī
𪉆 zhī
𨟾 zhī
𧹛 zhī
𥾣 zhī
𨜎 zhī
𦯫 zhī
𠦧 zhī
𤵋 zhī
𥝮 zhī
𢎈 zhī
𥘡 zhī
𦭜 zhī
𤽁 zhī
𥝑 zhī
𠰅 zhī
𥃫 zhī
𠔻 zhèng
𩏠 zhèng
𢹑 zhèng,zhēng
𥊼 zhèng
𪎻 zhèng
𨧭 zhèng
𧶄 zhèng
𥒛 zhèng
𢌦 zhèng
𢏰 zhèng
𢘫 zhèng
𨚣 zhèng
𠏫 zhěng
𤸲 zhěng
𨋬 zhěng,chèng
𨀧 zhěng
𤿆 zhěng
𩘼 zhēng
𩺄 zhēng
𩘽 zhēng
𤪡 zhēng
𠑅 zhēng
𨢹 zhēng
𧪣 zhēng
𩗵 zhēng,zhěng
𦡅 zhēng
𨟃 zhēng
𡪺 zhēng
𩗲 zhēng
𧗆 zhēng
𧯫 zhēng
𢾧 zhēng
𩚫 zhēng
𧗲 zhēng
𨌢 zhēng
𦜎 zhēng
𦓺 zhēng
𨺟 zhēng
𨜓 zhēng
𢮐 zhēng
𧘿 zhēng
𤇶 zhēng
𦚦 zhēng
𦙫 zhēng
𢓞 zhēng
𠲜 zhēng
𦱊 zhēng
𨛰 zhēng
𢁿 zhēng
𠄙 zhēng
𨒌 zhēng
𢌛 zhēng
𪁧 zhèn,chén
𪐲 zhèn
𩄛 zhèn
𩒪 zhèn
𩊨 zhèn
𩊡 zhèn
𩾺 zhèn
𨌑 zhèn
𩑘 zhèn
𣃵 zhèn,shēn
𣒅 zhèn
𨳌 zhèn
𤆤 zhèn
𤆡 wǔ
𣏖 zhèn
𥤤 zhèn
𨏤 zhěn
𪑳 zhěn
𥖘 zhěn
𧤛 zhěn
𠬓 zhěn
𩬖 zhěn
𩒀 zhěn
𩒈 zhěn
𤷌 zhěn
𧠝 zhěn
𥅘 zhěn,mí
𣬻 zhěn
𢏈 zhěn
𠠹 zhěn
𣱽 zhěn
𠘱 zhěn
𪉕 zhēn
𠵧 zhén,chún
𪇳 zhēn
𪈁 zhēn
𣿎 zhēn
𥪘 zhēn
𦸮 zhēn
𩇜 zhēn,chèng,chēng
𤚨 zhēn
𡻈 zhēn
𠸸 zhēn,chún
𦜝 qí
𦳳 zhēn
𣓀 zhēn,zhěn
𧮬 zhēn,jué
𨱅 zhēn
𡇖 zhēn
𠛶 zhēn
𡇑 zhēn
𠧖 chǔ
𡈿 zhēn
𡄡 zhe
𧀹 zhè
𦠠 zhè
𦠟 zhè
𥭙 zhè,niè
𣇧 zhè
𣶋 zhè
𥑡 zhè
𦯍 zhè
𩤜 zhě
𪚥 zhé
𨐃 zhé
𪐏 zhé,zhí
𥤋 zhé
𤮱 zhé
𣠞 zhé,shè
𩐶 zhé
𨅊 zhé,chè
𦅄 zhé
𧑧 zhé
𧤠 zhé
𦗗 zhé
𦗑 zhé
𩣩 zhé
𥧮 zhé
𢢍 zhé
𧎴 zhé
𨵊 zhé
𥕣 zhé
𩊵 zhé
𥛧 zhé
𠾀 zhé
𠽻 zhé
𣙵 zhé
𢟯 zhé,shì
𩢐 zhé
𦞥 zhé
𥏯 zhé
𣻩 zhé
𠞃 zhé
𤟍 zhé
𠝝 zhé,zhá
𡜯 zhé
𡝊 zhé
𢫰 zhé
𧲢 zhé
𡇠 zhé
𡘭 zhé
𢬴 zhé,niè,dié
𥐽 zhé
𠯓 zhé
𤜤 zhé
𦬃 zhé
𠚱 zhé
𨰵 zhē
𡂭 zhē
𠌮 zhē
𣠜 zhào
𥵤 zhào
𩘀 zhào
𠕭 zhào
𠠄 zhào
𢡰 zhào
𧳝 zhào
𦻐 zhào
𠟅 zhào,rì,zhì
𠻥 zhào
𦹫 zhào
𩙩 zhào
𠕥 dào
𨹸 zhào
𤙔 zhào
𡱜 zhào
𡊥 zhào
𠧞 zhào
𠮦 zhào
𧳻 zhǎo
𢁬 zhǎo
𦬔 zhǎo
𣋍 zhāo
𦗔 zhāo
𦩻 zhāo
𤍒 zhāo
𦺓 zhāo
𥏨 zhāo
𨱻 zhāo
𤿘 zhāo
𡖎 zhāo
𢗈 zhāo
𠅹 zhàng
𢪾 zhàng
𡚹 zhàng
𤕄 zhǎng
𥳶 zhǎng
𩭫 zhǎng
𣾦 zhǎng
𦺡 zhǎng
𡑄 zhǎng
𢩰 zhǎng
𠫝 zhǎng
𤓯 zhǎng,jú
𣌞 zhāng
𪅂 zhāng
𩌬 zhāng
𨄰 zhāng
𧽣 zhāng
𧐊 zhāng
𢷢 zhāng
𤍤 zhāng
𢕔 zhāng,zhàng
𡈠 zhāng
𢕎 zhāng
𩰃 zhàn
𨇩 zhàn
𩆯 zhàn,jiān
𪘪 zhàn
𤜇 zhàn
𧸪 zhàn
𪗦 zhàn
𡓦 zhàn
𩥇 zhàn
𧂁 zhàn
𢤚 zhàn
𧝑 zhàn
𧀡 zhàn
𡁳 zhàn
𨼮 zhàn
𧮺 zhàn
𩨍 zhàn
𨼈 zhàn
𤖆 zhàn
𧙭 zhàn
𢈽 zhàn
𣳤 zhàn
𧖉 zhǎn
𧔡 zhǎn
𩕊 zhǎn
𨭖 zhǎn
𢅺 zhǎn
𨣚 zhǎn
𧬆 zhǎn
𨣁 zhǎn
𨫀 zhǎn
𥴐 zhǎn
𦗢 zhǎn
𣀁 zhǎn
𡽻 zhǎn
𣛷 zhǎn
𧎰 zhǎn
𠟉 zhǎn,chàn
𦈻 zhǎn
𥇢 zhǎn
𧲮 zhǎn
𥿜 zhǎn,zhěn
𨺿 zhǎn
𩉗 zhān
𩼼 zhān
𩱡 zhān
𡅹 zhān
𥶕 zhān
𪃋 zhān,jiān
𧾍 zhān,zhàn,chán
𧒝 zhān
𩔣 zhān
𨊈 zhān
𪏉 zhān
𦪣 zhān
𡕁 zhān
𪉜 zhān
𧽆 zhān
𠟧 zhān
𠌲 zhān
𧋱 zhān
𢧗 zhān
𣮿 zhān
𦧚 zhān
𥙡 zhān
𩠅 dá
𣢤 zhān
𤘇 zhān
𧮪 zhān
𡭞 zhān
𪑽 zhài
𦤧 zhài
𠑞 zhài
𣩭 zhài
𥰾 zhài
𨝋 zhài
𡍥 zhài
𥍪 zhài
𤞮 zhài,zhāi
𢯌 zhài
𤢒 zhǎi
𠏰 zhǎi
𩬫 zhǎi
𧲻 zhǎi
𧻍 zhǎi
𥞅 zhǎi
𩏪 zhái
𪀥 zhái
𦑱 zhái,huò
𪚎 zhāi
𩱳 zhāi
𪗓 zhāi
𪗒 zhāi
𪘨 zhāi
𡅓 zhāi
𪘇 zhāi
𢋿 zhāi
𩝦 zhāi
𤻦 zhāi
𩝿 zhāi
𨅪 zhāi
𢴨 zhāi,zhì,chì
𠞶 zhāi
𠷒 zhāi
𠵠 zhāi
𢪱 wù
𩶱 zhà
𣛽 zhà
𢕮 zhà
𨡗 zhà
𩬟 zhà
𧧻 zhà
𧨊 zhà
𩽽 zhà
𨋘 zhà
𧿌 zhà
𤰦 zhà
𡗸 zhà,kuā
𠆦 zhà
𩼫 zhǎ
𩻢 zhǎ
𨅓 zhǎ,dá
𨂵 zhǎ
𦂉 zhǎ
𧨿 zhǎ
𦑯 zhǎ
𥀉 zhǎ
𥀈 zhǎ
𤈩 zhǎ
𧄠 zhá
𩥠 zhá
𤁳 zhá
𩳶 zhá
𣟦 zhá
𩩥 zhá
𩃹 zhá,zhǎ
𩿤 zhá
𧼶 zhá
𧼰 zhá
𧽅 zhá
𣽛 zhá
𤡨 zhá
𩃡 zhá
𢧻 zhá
𠍹 zhá
𠢡 zhá
𧶇 zhá
𠢙 zhá
𢧖 zhá
𡟢 zhá
𡎫 zhá,qì
𧉫 zhá
𤵦 zhá
𠝚 zhá,zhé
𣧖 zhá
𠰏 zhá
𠓣 zhá
𪗭 zhā
𪗵 zhā
𩮎 zhā
𧬅 zhā
𤹡 zhā
𧩫 zhā,chà
𥡧 zhā
𦟰 zhā
𦟾 ōu
𠽣 zhā
𢳛 zhā
𠭯 zhā
𢄄 zhā
𥹁 zhā,zuò
𠯩 zhā
𪙭 zèng
𪒟 zèng
𡾽 zēng
𧢐 zēng
𨲯 zēng
𤎯 zēng
𡡑 zēng
𦼏 zēng
𦀓 zēng,jiē
𨆎 zéi
𧒿 zéi
𢨗 zéi
𦽒 zéi
𩾸 zè,yàn
𥟔 zè
𢧠 zè
𢯩 zè
𡹨 zè
𣆽 zè
𢮚 zè
𡸈 zè
𣬿 zè
𡵗 zè
𠨻 zè
𪌟 zé
𩌪 zé
𩔳 zé
𩄾 zé
𥼃 zé
𦣱 zé
𣛸 zé
𥎍 zé
𣿐 zé
𤢟 zé
𠟻 zé,bài
𧶷 zé
𤖓 zé
𦟜 zé
𣤈 zé
𦔈 zé
𣼦 zé
𨖊 zé,jī
𨕠 zé
𤾀 zé
𩂖 zé
𥍱 zé
𡸦 zé
𥖨 zào
𢵥 zào
𤍜 zào
𢲵 zào
𤟀 zào
𠴵 zào
𡨗 zào
𣴢 zào
𦯑 zào
𨒽 zào,suō
𨎮 zǎo
𤩨 zǎo
𧎮 zǎo
𠙬 zǎo
𨐉 zǎo
𢄀 zǎo
𤞋 zǎo
𧈹 zǎo
𢑖 zǎo
𨚰 zǎo
𪙡 zāo
𣍖 zāo
𥀛 zāo
𣩒 zāo
𨠷 zāo
𡐋 zāo
𦵩 zāo,qiú
𧕨 zàng
𨌄 zàng
𤞛 zàng
𪓅 zāng
𤃼 zāng
𡅆 zāng
𤛻 zāng
𡁧 zāng
𣻟 zāng
𦟃 zāng
𧵤 cái,zhù
𢈜 zāng
𢍿 zāng
𩯳 zàn,zuǎn,zā
𧄽 zàn,zā
𨙏 zàn
𥜙 zàn
𥳋 zàn,zān
𥎑 zàn
𩛻 zàn,zuǎn,zhān
𠼗 zàn
𨘄 zǎn
𨖋 zǎn,zhì
𢄤 zǎn
𣸄 zǎn
𥸢 zān
𡡖 zān,cān
𩛳 zài,cān
𩛥 zài
𨀬 zài
𨚵 zài
𤞳 zài
𡉄 zài,kū
𠕂 zài
𤌊 zǎi
𣪮 zǎi
𧯥 zài
𠎶 zǎi
𡨧 zǎi
𤝖 zǎi
𣅃 zǎi
𦞁 zāi
𣔮 zāi
𦳦 zāi
𠳆 zāi
𢎋 zāi
𢦒 zāi
𢦏 zāi
𡿧 zāi
𠷿 zǎ
𪚇 zá
𥷩 zá
𤄔 zá
𢹼 zá
𧬩 zá
𧾁 zá
𡁕 zá
𢶍 zá,sà
𩇺 zá
𣸐 zá
𤠀 zá
𢽜 zá
𣴖 zá
𣤺 zā
𣤷 zā
𩞶 zā
𦾬 zā
𦠛 zā
𠽷 zā
𧌃 zā
𨠿 zā
𠯗 zā
𡅙 yùn
𪍝 yùn
𦅿 yùn
𩴉 yùn
𩏆 yùn
𩏅 yùn
𡢘 yùn,yíng
𧡡 yùn
𣂊 yùn
𤸫 yùn
𡽅 yùn
𡲪 yùn
𣍯 yùn
𪉂 yùn
𠈤 yùn
𪘩 yǔn,kǔn
𪏚 yǔn
𪏔 yǔn
𩂿 yǔn
𧼐 yǔn,qūn
𡴞 yǔn
𧉃 yǔn
𠱳 yǔn
𧬞 yún
𨅭 tán
𦔐 yún
𧶊 yún
𣖆 yún
𤈶 yún
𧥼 yún
𡖒 yún
𨛡 yún
𥐩 yún
𠣐 yún
𩁴 yūn
𨷐 yūn
𨍆 yūn
𥠺 yūn
𠚓 yūn
𩱲 yuè
𨈋 yuè
𥸘 yuè
𦣜 yuè
𩱪 yuè
𩁯 yuè
𨷲 yuè
𤓝 yuè
𪒥 yuè
𣌗 yuè
𧹊 yuè
𣎱 yuè
𧕋 yuè
𧅚 yuè
𪑲 yuè
𨙄 yuè
𤑓 yuè
𧤽 yuè,jiàn
𣤰 yuè
𧀲 yuè
𩓥 yuè
𩿠 yuè
𣻮 yuè
𠿋 yuè
𨴾 jiān
𠾲 yuè
𧇓 yuè
𠪶 yuè
𩎙 yuè
𨿁 yuè
𦤕 yuè
𨁑 yuè
𦋩 yuè
𣦏 yuè
𠔠 yuè
𥆟 yuè
𣨡 yuè
𨳕 yuè
𨊸 yuè
𥩡 yuè
𣐋 yuè
𢦰 yuè
𡛟 yuè
𨒋 yuè
𡆽 yuè
𠯲 yuè
𠩉 yuè,jú
𨸀 yuè
𠨲 yuè
𡆦 yuè
𪁑 yuè
𢯵 yuě
𪘳 yuē
𩜌 yuē
𠏃 yuē
𡡕 yuē
𧨄 yuē
𢾔 yuē
𩚈 yuē
𦚢 yuē
𢁞 yuē
𩕾 yuàn
𩟁 yuàn,xuàn
𩘍 yuàn
𢕋 yuàn
𥭞 yuàn
𡈓 yuàn
𢐄 yuàn
𧙮 yuàn
𢂱 yuàn
𩌑 yuǎn
𩔃 yuǎn
𩐘 yuǎn
𧧁 yuǎn
𡯱 yuǎn
𠒜 yuǎn
𠫐 yuán
𩍻 yuán
𢆀 yuán
𧔞 yuán
𪄁 yuán
𢷻 yuán
𪕀 yuán
𦿂 yuán
𧳭 yuán
𥰟 yuán,gǎn
𩰵 yuán
𪔅 yuán
𤬌 yuán
𩉯 yuán
𧻚 yuán
𨕗 yuán
𨻣 yuán
𦍼 yuán
𠝳 yuán
𧉗 yuán
𠩠 yuán
𢗯 yuán
𦭘 yuán
𨸘 yuán
𪂦 wǎn,yuān
𪔙 yuān
𪔗 yuān
𡣬 yuān
𩝸 yuān
𪀈 yuān
𡢊 yuān
𨖳 yuān
𩛟 yuān,mán
𣹠 yuān
𡈒 yuān
𨀮 yuān,xuān
𢱽 yuān
𢏮 yuān
𨓯 yuān
𠕤 yuān
𥿎 yuān,wǎn
𡷡 yuān
𣶒 yuān
𢍈 yuān,zàng
𪓊 yù
𥘄 yù
𥸤 yù
𡿥 yù
𢺴 yù
𩱱 yù
𩰪 yù
𣍛 yù
𩏴 yù
𪋮 yù
𪇬 yù
𥷞 yù
𣡉 yù
𡬊 yù
𩘻 yù
𩟑 yù
𨮔 yù
𣩺 yù
𩏟 yù
𩱌 yù
𩘳 yù
𦦩 yù
𪋉 yù
𩘤 yù
𨗝 yù,jú
𦏜 yù
𪑌 yù
𪂵 yù
𪂉 yù
𦒑 yù
𨄯 yù
𨪎 yù
𦡭 yù
𪑆 yù
𧑐 yù
𩋤 yù
𥎐 yù
𩎹 yù
𤳕 yù
𪁀 yù
𩝗 yù
𨩬 yù
𣝑 yù,yú
𧐄 yù,yú
𧫊 yù
𩋉 yù
𠄝 yù
𩛭 yù
𡒊 yù
𣋉 yù
𢒰 yù
𧼫 yù
𢡎 yù
𤀝 yù
𩛪 yù
𩜈 yù
𡒃 yù,ào
𨉗 yù
𠏚 yù
𡈨 yù
𠽵 yù
𥉑 yù,hè
𩲾 yù
𧶠 yù
𦎘 yù
𤸒 yù
𨞓 yù
𦈸 yù
𩈕 yù,chì
𩊇 yù
𩚿 yù
𦋢 yù
𠕦 yù
𣕃 yù
𡔴 yù
𠄛 yù
𡨿 yù
𣣎 yù
𢔬 yù
𢔥 yù
𢔴 yù
𧿷 yù
𢯮 yù
𥙿 yù
𡨣 yù
𢛨 yù
𥹔 yù
𠓱 yù
𧗪 yù,qú
𡇺 yù
𧉣 yù
𥆉 yù
𦱀 yù
𦱂 yù
𤞞 yù
𩚄 yù
𠊏 yù,xián
𡋬 yù
𥸪 yù
𢌻 yù
𡿯 yù
𡬞 yù
𠫣 yù
𥝍 yù,wáng
𠀛 yù
𪋬 yǔ
𠕲 yǔ
𦦲 yǔ,yù
𪂕 yǔ
𩩘 yǔ
𦥉 yǔ
𤹪 yǔ
𩩑 yǔ
𨂻 dǎo
𨵉 yǔ
𩃯 yǔ
𧱬 yǔ
𥛩 yǔ
𡻢 yǔ
𦀡 yǔ
𩵎 yǔ,yú
𨝈 yǔ
𣨝 yǔ
𥒾 yǔ
𦳅 yǔ
𤗃 yǔ
𢮁 yǔ
𠋟 yǔ
𠱐 yǔ
𣢦 yǔ
𡷎 yǔ
𠔔 yǔ
𦭳 yǔ
𠕘 yǔ
𠕒 yǔ
𨰸 yú
𩼪 yú
𪇝 yú
𩟳 yú
𩦡 yú
𥷔 yú
𩦢 yú
𩺰 yú,wú
𢹏 yú
𣟰 yú
𩥭 yú
𪃎 yú
𦦫 yú
𪑝 yú
𪃍 yú
𧃠 yú
𧾚 yú
𨶢 yú
𧞏 yú
𪊻 yú
𩤺 yú
𨨶 yú
𡂊 yú
𨵦 yú
𠧇 yú
𧰇 yú
𢋅 yú
𨘕 yǔ
𡁎 yú
𨂺 wān
𡑾 yú
𩢶 yú
𦩞 yú
𦋯 yú
𧍪 yú
𢊧 yú
𠎳 yú
𥯮 yú
𩡃 yú
𪉐 yú
𢾄 yú
𤚎 yú
𠸹 yú
𥔢 yú
𩨈 yú
𧙶 yú
𣄊 yú
𤟹 yù
𢔢 yú
𩨙 yú
𩨗 yú
𧊠 yú,shū
𤧙 yú
𨜖 yú
𩁹 yú
𦱃 yú
𨾌 yú
𩵋 yú
𨊱 yú
𧉓 dù
𦏻 yú,yù
𥝨 yú
𦈣 yú
𠒍 yú
𣢒 yú
𤜹 yú
𢎻 yú
𧒻 xiè
𩂧 yū
𨖛 yū
𤕘 yū,wù
𤥽 yū
𧈯 yū
𡯋 gān
𧆘 yòu
𧅲 yòu
𩴑 yòu
𩴙 yòu
𩜷 yòu,niù
𩳑 yòu
𩲎 yòu
𩑣 yòu
𣓛 yòu
𦳩 yòu
𥙾 yòu
𡜳 yòu
𢈓 yòu
𨛕 yóu
𤤬 yòu
𤴨 yòu,yǒu
𣅄 yòu
𡯉 yòu
𧆕 yǒu
𥜚 yǒu
𤪎 yǒu
𦏇 yǒu
𣿤 yǒu
𨡴 yǒu
𦩲 yǒu
𤍕 yǒu
𠢢 yǒu
𣤎 yǒu
𣣸 yǒu
𧠶 yǒu
𣣜 yǒu
𣸠 yǒu
𥙫 yǒu
𤱎 yǒu
𠖋 yǒu
𣅺 yǒu
𣧥 yǒu
𥝘 yǒu
𢪥 yǒu
𡊧 yǒu
𣢄 yǒu,yōu
𣏀 yǒng
𩹊 yóu
𨙂 yóu
𢖟 yóu
𡈵 yóu
𩥘 yóu
𩘓 yóu
𥴕 yóu
𨘵 yóu
𡈰 yóu
𧡹 yóu
𨘁 yóu
𩗚 yóu
𧳫 yóu,jiū,qiú,yòu
𦑸 yóu
𩿬 yóu
𨗰 yóu
𥯞 yóu
𤸈 yóu
𢟅 yóu
𦸙 yóu
𦷿 yóu
𦵵 yóu
𣓐 yóu
𦳷 yóu
𦳧 yóu
𧰰 yóu
𢓿 yóu
𦥣 yóu
𠧴 yóu,yòu
𡋧 yóu
𤤧 yóu
𤘜 yóu
𠧠 yóu
𣧗 yóu
𣏞 yóu
𡇀 yóu
𨑫 yóu
𡯙 yóu
𨸙 yóu
𩽇 yōu
𤣙 yōu
𤄘 yōu
𥽟 yōu
𥣯 yōu
𣁨 yōu
𩤹 yōu
𢋣 yōu
𩘈 yōu
𧀥 yōu
𠨦 yōu
𢿚 yōu
𧍘 yōu
𦎓 yōu
𢝊 yōu
𡺖 yōu
𡺒 yōu
𣢜 yǒu,yōu
𢆶 yōu,zī
𠮫 yōu
𠘳 yōu
𨶽 yòng
𩬮 yòng
𧙇 yòng,dǎn
𥥝 yòng
𥁎 yòng
𡵜 yòng
𧖇 yǒng
𨤂 yǒng
𩆄 yǒng
𩜳 yǒng
𨴭 yǒng
𧻹 yǒng
𧗴 yǒng
𠹍 yǒng,róng
𦨤 yǒng
𦨬 yǒng
𨓨 yǒng
𠳀 yǒng
𪅟 yóng
𩤛 yóng
𩔔 yóng
𨦡 yóng,yáng
𧺸 yóng
𧲤 yóng
𩟷 yōng
𪇛 yōng
𢀍 yōng
𩍓 yōng
𪄉 yōng
𩟀 yōng,yǒng
𢹬 yǒng
𣋿 yōng
𧴗 yōng
𧝸 yōng
𧴄 yōng
𦃽 yōng
𥧱 yōng
𢢓 yōng
𠆌 yōng
𢧳 yōng
𦤘 yōng
𤛑 yōng
𥑿 yōng
𡄖 yìng
𩋹 yìng
𢣙 yìng
𡁊 yìng
𣋋 yìng
𨪄 yìng
𤹥 yìng
𡀘 yìng
𦩩 yìng
𥚿 yìng
𠊶 yìng
𩖍 yǐng
𣤵 yǐng
𦢆 yǐng
𣟤 yǐng
𤁽 yǐng
𪊵 yǐng
𡂚 yǐng
𦡺 yǐng
𩘑 yǐng,yīng
𩳍 yǐng
𤌌 yǐng
𨠸 yǐng
𥏎 yǐng
𠝟 yǐng
𩻷 yíng
𧕍 yíng
𧅋 yíng
𧭓 yíng
𢥏 yíng
𩸥 yíng
𩷼 shèng
𡃅 yíng
𦖽 yíng
𡑤 luǒ,yíng
𦠣 zhé
𤹜 yíng
𦝚 yíng
𤟣 yíng
𡺡 yíng
𨜏 yíng
𣲜 yíng
𦦿 yīng
𧮆 yīng
𦢻 yīng
𧕄 yīng
𥐑 yīng
𥌾 yīng
𥌽 yīng
𧭭 yìng
𤜉 yīng
𧢛 yīng
𤣎 yīng
𨮁 yuè
𩹅 yīng
𧓀 yīng
𨟙 yīng
𠠜 yīng
𩄪 yīng
𨵛 yīng
𧯀 yīng
𨿳 yīng
𨍞 yīng
𦔃 yīng
𥍼 yīng
𢄋 yīng
𤭫 yīng
𠸄 yīng
𡎘 yīng
𥐰 qū
𠮳 yīng
𪔰 yìn
𣦫 yìn
𤢦 yìn
𪔽 yìn
𤯸 yìn
𢷍 yìn
𨢂 yìn
𩬵 yìn
𣱐 yìn,zhì
𩂥 yìn
𢳃 yìn
𦝴 yìn
𡩘 yìn
𧦹 yìn
𦜲 yìn
𨋙 yìn
𧥸 yìn
𨟴 yìn
𤵯 yìn
𦙍 yìn
𢪪 yìn
𢌲 yìn
𪙤 yǐn
𩖄 yǐn
𨏈 yǐn
𢋻 yǐn
𤻘 yǐn
𥖵 yǐn
𤂹 yǐn
𦾻 yǐn
𨽌 yǐn
𨡢 yǐn
𡼽 yǐn
𠽨 yǐn
𣍃 yìn
𨱌 guàn
𣔸 yǐn
𢛦 yǐn
𩚕 yǐn,qiāng
𨐐 yǐn
𨈧 yǐn
𤔌 yǐn
𥬜 yǐn
𨒦 yǐn
𢓙 yǐn
𠃊 yǐn
𪙾 yín
𪘎 yín,niè
𪛊 yín
𡓿 yín
𨟏 yín
𡓓 yín,yīn
𧩬 yín
𣽮 yín
𩐞 yìn
𦟘 yín
𣘴 yín
𨦆 yín
𥮍 yín
𩂢 yín,ái
𡐔 yín
𤷏 yín
𢝯 yín
𠪚 yín,ǎn,kǎn
𠪘 yín,ǎn,kǎn
𣓆 yín
𧦸 yín
𨓮 yín
𡸛 yín
𦱄 gū
𥤷 yín
𢂨 yín
𨛊 yín
𢓕 yín
𡈲 yīn
𩃬 yīn
𠖟 yīn
𦈑 yīn
𢉩 yīn
𧊭 yīn
𣸊 yīn
𡖣 yīn
𣱜 yīn
𡋪 yīn
𤝎 yīn
𡇂 yīn
𡆬 yīn
𠆭 yīn
𥸊 yì
𧆈 yì
𥃠 yì
𧾰 yì
𪆖 yì
𪕶 yì
𪒕 yì
𤼌 yì
𩴮 yì
𩪣 yì
𣡊 yì
𧅖 yì
𩍖 yì
𩟉 yì
𩪟 yì
𪗷 yì
𡄻 yì
𤑹 yì
𩙺 yì
𩴜 yì
𡾾 yì
𨣠 yì
𧃟 yì
𧬇 yì
𩘧 yì
𠓋 yì
𠥦 yì
𣫙 yì
𦔥 yì,shì
𣤪 yì
𤻂 yì
𩷍 yì
𪁛 yì
𦌩 yì
𧷥 yì
𧢂 yì
𣞕 yì
𥜃 yì
𩷘 yì
𡽣 yè
𧑌 yì
𪀕 yì
𩈭 yì
𩋌 yì
𦔜 yì
𩎷 yì
𣿉 yì
𣚘 yì
𢡃 yì
𦠉 yì
𨞳 qú
𥱃 yì
𥡪 yì
𢍰 yì,zé
𣚍 yì
𩣞 yì,sà
𩎭 yì
𤸸 yì
𨦯 yì
𩳇 yì
𩂹 yì
𦺳 yì
𢄥 yì
𤣨 yì
𧱏 yì
𠽜 yì
𦎝 yì
𩾢 yì,yuān
𠍳 yì
𦓻 yì
𥍴 yì
𤷅 yì,yá
𣎅 yì,huān
𩾘 yì
𥟘 yì
𪐘 yì,yān
𣦌 yì
𩂒 yì,ài
𧱊 yì
𦐸 pǎo
𨋯 yì
𦶂 yì
𢀁 yì
𥿹 yì
𨻊 yì
𨜶 yì
𠶷 yì
𤶛 yì
𦥱 yì
𢄅 yì
𧊤 yì
𧋏 yì
𧊣 yì
𣨟 yì
𥒵 yì
𡎐 yì
𤥿 yì
𢑞 yì
𧙡 yì
𧙟 yì
𥥴 yì
𣷩 yì
𢈶 yì,sī
𧆦 yì
𧺝 yì
𡍡 yì
𦐧 yì
𥥌 yì,dié
𧈻 yì
𥅓 yì
𠩫 yì
𢂼 yì
𪎈 yì
𤤺 yì
𥾐 yì
𦏸 yì,chí
𨹝 yì,yà
𢘽 yì
𩚂 yì
𥫝 yì
𨱁 yì
𠲚 yì
𠲺 yì
𢎉 yì
𧺎 yì
𢏗 yì
𠡝 yì
𠡔 yì
𩧭 yì
𥘠 yì
𢨳 yì
𧘉 yì
𢇸 yì
𢂗 yì
𦙨 yì
𦭥 yì
𡊶 yì
𣧄 yì
𥘒 yì
𢗎 yì
𥩖 yì
𤴧 yì
𦨇 yì
𢖴 yì
𨙨 yì
𢎀 yì
𤬩 yì
𢎃 yì
𦔮 zhé
𡊁 yì
𡉛 yì
𤣮 yì
𢖫 yì
𢖺 yì
𢇚 yì
𢇙 yì
𢑏 yì
𦘳 yì
𢓀 yì
𠨾 yì
𢩮 yì
𠚮 yì
𡥁 yì
𠂆 yì
𪙴 yǐ
𩡣 yǐ
𧔮 yǐ
𪘃 yǐ
𢷔 yǐ
𥰧 yǐ
𪐣 yǐ
𡼎 yǐ
