灤	滦
鑾	銮
𨈌	𨄄
鸞	鸾
亂	乱
擽	㧰
掄	抡
侖	仑
倫	伦
菕	芲
㖮	𪠵
崙	仑
圇	囵
淪	沦
㷍	𤆢
綸	纶
輪	轮
錀	𬬭
論	论
腡	脶
羅	罗
鏍	镙
騾	骡
覼	𫌨
儸	㑩
蘿	萝
邏	逻
玀	猡
𤄷	𪶒
欏	椤
籮	箩
鑼	锣
饠	𫗩
絡	络
犖	荦
𠏢	𠉗
濼	泺
𨇽	𫏑
囉	啰
閭	闾
櫚	榈
曥	𣆐
驢	驴
呂	吕
侶	侣
鋁	铝
屢	屡
㜢	𡞱
𡡎	𡞱
褸	褛
縷	缕
穭	穞
緑	绿
綠	绿
慮	虑
繂	𫄴
濾	滤
鋝	锊
媽	妈
嗎	吗
馬	马
傌	㐷
獁	犸
瑪	玛
碼	码
螞	蚂
鎷	𨰾
榪	杩
禡	祃
罵	骂
駡	骂
𢠼	𢙑
買	买
買臣覆水	买臣复水
蕒	荬
嘪	𪡃
脈	脉
麥	麦
勱	劢
嘜	唛
賣	卖
邁	迈
霢	霡
顢	颟
樠	𣗊
瞞	瞒
饅	馒
鰻	鳗
蠻	蛮
滿	满
蟎	螨
縵	缦
謾	谩
鏝	镘
鋩	铓
貓	猫
氂	牦
錨	锚
鉚	铆
䋃	𫄜
貿	贸
么麽	幺麽
么麼	幺麽
麽	么
麼	么
麼些族	麽些族
沒	没
鋂	镅
鎇	镅
𪃏	𪉏
鶥	鹛
黴	霉
鎂	镁
門	门
捫	扪
璊	𫞩
𣯩	𣯣
鍆	钔
悶	闷
燜	焖
懣	懑
們	们
鄳	𫑡
濛	蒙
懞	蒙
矇	蒙
鸏	鹲
錳	锰
夢	梦
謎	谜
擟	𪭧
彌	弥
禰	祢
𥌃	𥅘
䕳	𦰴
𡄣	𠵸
𡾱	㟜
獼	猕
㜷	𡝠
䉲	𥮜
羋	芈
瀰	弥
祕	秘
覓	觅
覛	𫌪
冪	幂
謐	谧
綿	绵
緬	缅
鮸	𩾃
麫	面
麪	面
麵	面
鶓	鹋
緲	缈
𪃧	𫛹
廟	庙
繆	缪
滅	灭
闑	𫔶
衊	蔑
緍	𦈏
緡	缗
𪂆	𪉎
𩯁	𫙂
閔	闵
黽	黾
閩	闽
潣	𫞗
憫	悯
𥜐	𫀓
簢	𫂃
鰵	鳘
名覆金甌	名复金瓯
明覆	明复
明瞭	明了
鳴	鸣
銘	铭
𦡝	𫆫
謬	谬
謨	谟
嬤	嬷
饃	馍
歿	殁
縸	𫄲
鏌	镆
驀	蓦
侔德覆載	侔德复载
鉾	𫓴
謀	谋
嘸	呒
畝	亩
木吒	木吒
鉬	钼
樢	㭤
𩵦	𫠏
鎿	镎
哪吒	哪吒
吶	呐
納	纳
軜	𫐇
鈉	钠
𩚛	𩟿
䪏	𩏼
孻	𡥧
錼	镎
難	难
譨	𫍦
饢	馕
撓	挠
鐃	铙
堖	垴
惱	恼
腦	脑
䜀	䜧
鬧	闹
訥	讷
餒	馁
內	内
尼乾陀	尼乾陀
鈮	铌
輗	𫐐
鯢	鲵
𩸦	𩾆
齯	𫠜
擬	拟
𢣚	𢘝
膩	腻
鮎	鲇
鯰	鲶
輦	辇
攆	撵
𥗇	𪿵
躎	䟢
唸	念
釀	酿
鳥	鸟
裊	袅
嫋	袅
蔦	茑
𪈼	𪉓
隉	陧
錜	𫓻
聶	聂
嚙	啮
鎳	镍
籋	𥬞
櫱	蘖
齧	啮
囁	嗫
𡿖	𪩛
䌰	𦈙
躡	蹑
鑷	镊
顳	颞
䯀	䯅
䋻	䌾
甯	宁
寧	宁
薴	苧
嚀	咛
獰	狞
嬣	𪥰
檸	柠
聹	聍
䗿	𧉞
𧭈	𫍾
鸋	𫛢
擰	拧
𧩕	𫍭
濘	泞
紐	纽
鈕	钮
鈕釦	纽扣
農	农
儂	侬
蕽	𫇽
噥	哝
㺜	𪺻
濃	浓
憹	𢙐
膿	脓
燶	㶶
穠	秾
𨲳	𫔖
繷	𫄣
𨨢	𫓿
駑	驽
餪	𫗬
瘧	疟
儺	傩
㰙	𣗙
諾	诺
鍩	锘
釹	钕
漚	沤
甌	瓯
歐	欧
毆	殴
𥕥	𥐰
䙔	𫋲
謳	讴
鷗	鸥
嘔	呕
慪	怄
鈀	钯
盤	盘
蹣	蹒
詊	𫟟
彷	彷
彷彿	仿佛
龎	厐
龐	庞
鰟	鳑
拋	抛
皰	疱
礮	𪿫
賠	赔
錇	锫
轡	辔
噴	喷
濆	𣸣
鵬	鹏
紕	纰
𪄆	𪉔
鈹	铍
鮍	鲏
䴽	𫜔
羆	罴
𨵩	𨸆
闢	辟
鷿	䴙
駢	骈
𨵸	𨸇
𪘀	𪚏
𨭸	𫔐
諞	谝
騙	骗
縹	缥
飄	飘
𧢄	𫌬
𢣐	𪬚
䎙	𫅭
貧	贫
頻	频
嬪	嫔
矉	𪾸
蠙	𧏖
𧭹	𫍐
顰	颦
評	评
軿	𫐌
鮃	鲆
㵗	𣳆
憑	凭
憑藉	凭借
鵧	𫛨
蘋	苹
釙	钋
潑	泼
醱	酦
鏺	䥽
鉕	钷
駊	𫘟
頗	颇
頗覆	颇复
頮	颒
撲	扑
鋪	铺
鯆	𫚙
僕	仆
鏷	镤
樸	朴
譜	谱
鐠	镨
淒	凄
悽	凄
棲	栖
榿	桤
慼	戚
鏚	戚
祇	祇
旂	旗
棊	棋
碕	埼
頎	颀
齊	齐
騏	骐
騎	骑
臍	脐
䳢	𫛰
蘄	蕲
鯕	鲯
蠐	蛴
鰭	鳍
豈	岂
啟	启
啓	启
綺	绮
𨊰	䢀
氣	气
訖	讫
棄	弃
磧	碛
薺	荠
千鍾粟	千锺粟
釺	钎
牽	牵
鈆	𫓪
鉛	铅
僉	佥
慳	悭
鳽	𫛚
遷	迁
謙	谦
顅	𫖶
簽	签
鵮	鹐
鶼	鹣
籤	签
韆	千
乾	干
乾旦	乾旦
乾道	乾道
乾斷	乾断
乾綱	乾纲
乾卦	乾卦
乾紅	乾红
乾嘉	乾嘉
乾坤	乾坤
乾陵	乾陵
乾隆	乾隆
乾清宫	乾清宫
乾清宮	乾清宫
乾盛世	乾盛世
乾圖	乾图
乾縣	乾县
乾象	乾象
乾曜	乾曜
乾元	乾元
乾造	乾造
乾宅	乾宅
鈐	钤
鉗	钳
鉆	钻
蕁	荨
潛	潜
錢	钱
錢鍾書	钱锺书
騝	𩨃
騚	𩨊
淺	浅
繾	缱
譴	谴
塹	堑
槧	椠
縴	纤
鰜	鳒
瑲	玱
槍	枪
嶈	𡺃
戧	戗
錆	锖
鏘	锵
強	强
墻	墙
薔	蔷
廧	𪪞
嬙	嫱
檣	樯
牆	墙
搶	抢
羥	羟
繈	𫄶
鏹	镪
嗆	呛
熗	炝
蹌	跄
磽	硗
鍬	锹
蹺	跷
蹻	𫏋
喬	乔
僑	侨
蕎	荞
嘺	𪡀
嶠	峤
橋	桥
犞	𪺭
䱁	𫚏
礄	硚
䀉	𥁢
譙	谯
鐈	𫓱
鞽	鞒
殼	壳
誚	诮
㢗	𪪑
𠿕	𪜎
翹	翘
竅	窍
愜	惬
魥	𩽹
篋	箧
鍥	锲
竊	窃
嶔	嵚
駸	骎
𩎖	𫖑
寢	寝
鋟	锓
唚	吣
撳	揿
氫	氢
傾	倾
輕	轻
鶄	䴖
鯖	鲭
𨆪	𫏕
頃	顷
廎	庼
請	请
檾	𦼖
慶	庆
親	亲
㵾	𪷍
𡄔	𠴢
煢	茕
窮	穷
瓊	琼
藭	䓖
𪀖	𫛧
鞦	秋
鶖	鹙
鰍	鳅
鰌	䲡
虯	虬
釓	钆
釚	𫟲
巰	巯
賕	赇
銶	𨱇
鯄	𩾁
鰽	𫚧
區	区
詘	诎
䧢	𨸟
嶇	岖
誳	𫍮
𨧱	𨱊
趨	趋
麯	曲
軀	躯
麴	曲
驅	驱
鴝	鸲
𪁖	𪉌
詓	𫍜
齲	龋
闃	阒
覷	觑
駩	𩧴
𩣏	𩧶
輇	辁
詮	诠
銓	铨
鰁	鳈
權	权
顴	颧
綣	绻
勸	劝
𨶏	𨸊
闕	阙
卻	却
愨	悫
慤	悫
確	确
闋	阕
鵲	鹊
羣	群
䶲	𫜳
𩢡	𩧬
孃	娘
讓	让
嬈	娆
橈	桡
襓	𫋹
饒	饶
擾	扰
蟯	蛲
繞	绕
熱	热
䭃	𩠈
紉	纫
軔	轫
訒	讱
紝	纴
飪	饪
韌	韧
絍	𫟃
認	认
𧹈	𪥠
馹	驲
絨	绒
榮	荣
嶸	嵘
鎔	镕
爃	𫞡
蠑	蝾
輮	𫐓
鍒	𫔄
銣	铷
鴽	𫛪
繻	𦈡
顬	颥
縟	缛
軟	软
銳	锐
鋭	锐
閏	闰
潤	润
爇	𦶟
𠬙	𪠡
灑	洒
摋	𢫬
颯	飒
薩	萨
𥻦	𫂿
鰓	鳃
㘔	㗷
賽	赛
𣯶	毶
毿	毵
鬖	𩭹
傘	伞
糝	糁
鏾	𫔌
饊	馓
閐	𨸃
喪	丧
𦅇	𫄪
顙	颡
繅	缫
颾	𩙫
騷	骚
鰠	鳋
𩙈	𩙰
鱢	𫚫
掃	扫
嗇	啬
銫	铯
懎	𢠁
澀	涩
穡	穑
繬	𫄱
譅	䜧
飋	𫗋
槮	椮
篸	𥮾
剎	刹
挱	挲
殺	杀
紗	纱
樧	榝
魦	𫚌
鎩	铩
鯊	鲨
𧫝	𫍺
廈	厦
篩	筛
釃	酾
曬	晒
刪	删
姍	姗
軕	𫐅
釤	钐
穇	䅟
羶	膻
鱣	鳣
陝	陕
閃	闪
㪎	𪯋
熌	𤇄
訕	讪
銏	𫟶
樿	椫
謆	𫍸
䥇	䦂
繕	缮
騸	骟
贍	赡
鐥	䦅
鱔	鳝
傷	伤
傷亡枕藉	伤亡枕借
殤	殇
觴	觞
賞	赏
上鍊	上链
緔	绱
𧶧	䞎
燒	烧
紹	绍
輋	𪨶
賒	赊
捨	舍
厙	厍
射覆	射复
設	设
𤺔	𪽴
攝	摄
灄	滠
懾	慑
欇	𪳍
申覆	申复
紳	绅
詵	诜
蔘	参
幓	㡎
鰺	鲹
沈	沈
沈船	沉船
沈積	沉积
沈沒	沉没
沈默	沉默
諗	谂
審	审
瀋	沈
嬸	婶
讅	谉
甚鉅	甚钜
腎	肾
滲	渗
鋠	𫓵
瘮	瘆
昇	升
陞	升
聲	声
澠	渑
繩	绳
勝	胜
聖	圣
屍	尸
師	师
絁	𫄟
獅	狮
詩	诗
溼	湿
溮	浉
鳲	鸤
鳾	䴓
蝨	虱
濕	湿
鯴	鲺
鰤	𫚕
𥜰	𫀌
飠	饣
時	时
塒	埘
蒔	莳
𧵳	䞌
溡	𪶄
鉽	𫟸
蝕	蚀
實	实
識	识
鰣	鲥
駛	驶
示覆	示复
視	视
貰	贳
勢	势
軾	轼
鈰	铈
弒	弑
飾	饰
試	试
𩛌	𫗤
適	适
𨼳	𫔽
諡	谥
謚	谥
釋	释
手鍊	手链
壽	寿
綬	绶
獸	兽
鏉	𨱒
書	书
紓	纾
軗	𨐅
綀	𦈌
樞	枢
輸	输
𥊝	𥅿
攄	摅
䱙	𩾈
贖	赎
籔	䉤
屬	属
䙱	𧜭
朮	术
術	术
竪	竖
㜐	𫝧
豎	竖
數	数
樹	树
𠐊	𫝋
𡂡	𪢒
𧞫	𫌋
縗	缞
帥	帅
閂	闩
雙	双
騻	𫘭
孇	𪥫
𧕟	𧉐
䉶	𫁷
驦	骦
鸘	鹴
𨥟	𫓫
誰	谁
挩	捝
涗	涚
稅	税
順	顺
瞤	𥆧
說	说
説	说
碩	硕
鎙	𫔈
爍	烁
䁻	䀥
鑠	铄
俬	私
絲	丝
噝	咝
廝	厮
緦	缌
螄	蛳
鍶	锶
颸	飔
鷥	鸶
釲	𫟳
飼	饲
駟	驷
騃	𫘤
瀃	𣽷
鬆	松
㞞	𪨊
慫	怂
聳	耸
㩳	㧐
訟	讼
頌	颂
誦	诵
餸	𩠌
蒐	搜
鎪	锼
餿	馊
颼	飕
騪	𩨄
䱸	𫠑
謏	𫍲
擻	擞
藪	薮
甦	苏
穌	稣
蘇	苏
㢝	𢋈
囌	苏
泝	溯
素藉	素借
訴	诉
遡	溯
肅	肃
鋉	𨱈
餗	𫗧
㩋	𪮋
潚	㴋
𦃩	𫄯
謖	谡
𩘹	𩙨
驌	骕
鷫	鹔
痠	酸
蒜薹	蒜薹
雖	虽
綏	绥
隨	随
嵗	岁
歲	岁
𡻕	岁
誶	谇
繐	穗
繸	䍁
䡵	𫟦
孫	孙
蓀	荪
猻	狲
筍	笋
損	损
簑	蓑
縮	缩
嗩	唢
瑣	琐
鎍	𫔅
鎖	锁
鎖鍊	锁链
𩘝	𩙭
𨶀	𨸉
獺	獭
𩥑	𩨌
鰨	鳎
㒓	𠉂
撻	挞
澾	㳠
䌈	𦈖
闒	阘
𦪙	䑽
闥	闼
𤒻	𪹹
臺	台
颱	台
駘	骀
鮐	鲐
擡	抬
薹	苔
檯	台
鈦	钛
態	态
貪	贪
嘽	啴
攤	摊
灘	滩
癱	瘫
墰	坛
談	谈
壇	坛
曇	昙
𨨏	𬭛
顃	𩖖
罈	坛
壜	坛
譚	谭
䜖	𫟢
罎	坛
鉭	钽
𨅍	𨁴
嘆	叹
歎	叹
賧	赕
湯	汤
劏	㓥
醣	糖
餳	饧
鏜	镗
𥼽	𥹥
鎲	镋
儻	傥
钂	镋
燙	烫
鐋	铴
絛	绦
𩎢	𩏾
縧	绦
濤	涛
燾	焘
韜	韬
鞀	鼗
綯	绹
騊	𫘦
檮	梼
䬞	𩙧
討	讨
鋱	铽
蟘	𫋌
謄	誊
騰	腾
鰧	䲢
銻	锑
鷈	䴘
鷉	䴘
綈	绨
緹	缇
題	题
鵜	鹈
騠	𫘨
鶗	𫛸
鯷	鳀
鷤	𫛴
體	体
屜	屉
殢	𣨼
𧎈	𧌥
靝	靔
𨌈	𫐍
闐	阗
賟	𧹖
覥	觍
靦	腼
𩞯	䭪
條	条
蓧	𦰏
樤	𣔌
齠	龆
鰷	鲦
誂	𫍥
頫	𫖯
糶	粜
貼	贴
鐵	铁
鐵鍊	铁链
䴴	𪎋
烴	烃
䋼	𫄮
聽	听
廳	厅
𨳑	𨸁
頲	颋
衕	同
絧	𫄡
詷	𫍣
銅	铜
鮦	鲖
統	统
慟	恸
鍮	𨱎
緰	𦈕
頭	头
鈄	钭
禿	秃
鵚	𪉍
鈯	𨱄
塗	涂
圖	图
䳜	𫛬
釷	钍
𩸃	𩾅
摶	抟
蓴	莼
團	团
槫	𣏢
𩜵	𩠊
糰	团
頹	颓
頽	颓
𥢢	䅪
𩘺	𩙬
㿗	𤻊
蛻	蜕
飩	饨
魨	鲀
託	托
飥	饦
脫	脱
䴱	𫜒
𡹬	𪨹
䡐	𫟤
詑	𫍡
馱	驮
鉈	铊
駞	𫘞
駝	驼
鴕	鸵
鼉	鼍
橢	椭
籜	箨
媧	娲
窪	洼
譁	哗
膃	腽
襪	袜
咼	呙
喎	㖞
彎	弯
壪	塆
灣	湾
𨈊	𨂺
紈	纨
頑	顽
輓	挽
綰	绾
𩣵	𩧻
萬	万
萬鍾	万锺
贃	𧹗
䥑	鿏
網	网
輞	辋
誷	𫍬
瀇	㲿
䋿	𦈓
癐	𤶊
鰃	鳂
為	为
韋	韦
幃	帏
圍	围
爲	为
溈	沩
湋	𣲗
違	违
維	维
撝	㧑
潿	涠
潙	沩
闈	闱
濰	潍
覹	𫌭
䥩	𨱖
偽	伪
偉	伟
𢯷	𪭝
蒍	𫇭
葦	苇
瑋	玮
椲	㭏
煒	炜
僞	伪
蔿	𫇭
𥯤	𫁳
諉	诿
緯	纬
薳	䓕
鮪	鲔
韙	韪
䪘	𩏿
磑	硙
蝟	猬
衛	卫
餧	𫗪
謂	谓
懀	𢙓
餵	喂
轊	𫐕
𩤸	𩨅
𧔥	𧒭
𥶽	𫁱
䲁	鳚
䵳	𪑅
溫	温
榲	榅
𪉸	𫜊
鰛	鳁
鰮	鳁
文錦覆阱	文锦复阱
紋	纹
馼	𫘜
聞	闻
鳼	𪉃
閿	阌
䦟	䦷
穩	稳
問	问
搵	揾
鶲	鹟
甕	瓮
堝	埚
萵	莴
渦	涡
窩	窝
撾	挝
蝸	蜗
臥	卧
𩸡	𫚟
齷	龌
烏	乌
𠌥	𠆿
𠞆	𠛆
鄔	邬
嗚	呜
誣	诬
𣽏	𪶮
鴮	𫛦
鎢	钨
吳	吴
無	无
墲	𪢸
蕪	芜
鵐	鹀
䉑	𫁲
熓	𤆡
廡	庑
潕	𣲘
憮	怃
嫵	妩
鵡	鹉
悞	悮
務	务
塢	坞
誤	误
霧	雾
騖	骛
鶩	鹜
餏	饻
誒	诶
錫	锡
譆	𫍻
犧	牺
鸂	㶉
鑴	𫔔
習	习
蓆	席
覡	觋
騱	𫘬
鰼	鳛
襲	袭
驨	𫘱
銑	铣
𨧀	𬭊
諰	𫍰
縰	𫄳
璽	玺
瓕	𤦀
係	系
釳	𨰿
鈒	钑
細	细
㑶	㐹
綌	绤
熂	𪸕
戱	戯
戲	戏
鬩	阋
餼	饩
霼	𪵣
蝦	虾
鰕	𫚥
俠	侠
峽	峡
狹	狭
硤	硖
轄	辖
䪗	𩐀
嚇	吓
杴	锨
秈	籼
銛	铦
薟	莶
鍁	锨
錟	锬
憸	𪫺
鮮	鲜
㷿	𤈷
躚	跹
纖	纤
𨇤	𫏨
絃	弦
閑	闲
閒	闲
銜	衔
撏	挦
賢	贤
嫻	娴
𡢃	㛠
嫺	娴
諴	𫍯
癇	痫
鷴	鹇
鷳	鹇
蜆	蚬
險	险
嶮	崄
獫	猃
獮	狝
蘚	藓
玁	𤞤
顯	显
俔	伣
莧	苋
哯	𠯟
峴	岘
現	现
睍	𪾢
羨	羡
䦘	𨸄
綫	线
撊	𪭾
線	线
縣	县
餡	馅
憲	宪
𩤊	𩧩
麲	𪎉
獻	献
𨏥	𨐊
鄉	乡
廂	厢
薌	芗
緗	缃
鑲	镶
驤	骧
詳	详
餉	饷
鮝	鲞
蠁	蚃
鯗	鲞
饗	飨
響	响
饟	𫗵
項	项
項鍊	项链
曏	向
嚮	向
䦳	𨷿
梟	枭
綃	绡
嘵	哓
𨴹	𫔲
銷	销
𧜗	䘞
蕭	萧
蕭乾	萧乾
鴞	鸮
蟂	𫋇
鵁	䴔
簫	箫
䬘	𩙮
譊	𫍢
瀟	潇
𤑳	𤎻
囂	嚣
驍	骁
蠨	蟏
毊	𪵑
曉	晓
篠	筿
嘯	啸
斅	𢽾
斆	敩
蠍	蝎
協	协
挾	挟
脅	胁
頡	颉
諧	谐
擷	撷
攜	携
纈	缬
寫	写
䥱	䥾
洩	泄
屓	屃
紲	绁
緤	𫄬
謝	谢
褻	亵
瀉	泻
訢	䜣
鋅	锌
𩖰	𫠇
鐔	镡
釁	衅
𦂅	𦈒
騂	骍
鈃	钘
鉶	铏
𥸠	𥮋
倖	幸
興	兴
兇	凶
洶	汹
訩	讻
𩿅	𫠖
詗	诇
脩	修
鵂	鸺
饈	馐
綇	𦈋
綉	绣
銹	锈
鏥	𫔊
繡	绣
鏽	锈
虛	虚
須	须
頊	顼
噓	嘘
嬃	媭
諝	谞
𩓣	𩖕
䱬	𩾊
鬚	须
㑯	㑔
詡	诩
盨	𪾔
𩝔	𩠋
卹	恤
敘	叙
銊	𫓰
漵	溆
緒	绪
續	续
鱮	𫚈
軒	轩
𣈶	暅
諼	谖
譞	𫍽
旋乾轉坤	旋乾转坤
䮄	𫠊
懸	悬
選	选
癬	癣
絢	绚
鉉	铉
镟	旋
繏	𦈝
鏇	镟
鐶	镮
鞾	𫖇
踅門瞭戶	踅门了户
嶨	峃
學	学
澩	泶
鷽	鸴
鱈	鳕
謔	谑
勛	勋
塤	埙
勳	勋
壎	埙
薰	薰
燻	熏
纁	𫄸
尋	寻
㜄	㚯
詢	询
噚	㖊
潯	浔
樳	桪
𦠅	𫞅
蟳	𫊻
鱘	鲟
訓	训
訊	讯
馴	驯
遜	逊
䭀	𩠇
愻	𢙏
𩷰	𩾄
椏	桠
鴉	鸦
鴨	鸭
壓	压
啞	哑
瘂	痖
亞	亚
軋	轧
埡	垭
掗	挜
𡸗	𪨩
訝	讶
婭	娅
氬	氩
𥏝	𪿊
稏	䅉
錏	铔
齾	𫜰
菸	烟
煙	烟
醃	腌
閹	阉
懨	恹
訁	讠
閆	闫
綖	𫄧
閻	阎
顏	颜
顔	颜
嚴	严
巖	岩
巗	𪨷
鹽	盐
兗	兖
菴	庵
噞	𪡋
𡽗	𡸃
厴	厣
䱧	𫚠
鰋	𫚢
龑	䶮
儼	俨
鼴	鼹
魘	魇
巘	𪩘
齴	𫜮
黶	黡
彥	彦
覎	觃
硯	砚
雁杳魚沈	雁杳鱼沉
厭	厌
䛳	𫍫
諺	谚
鴳	𫛩
贋	赝
嚥	咽
騴	𫘫
醶	𫑷
贗	赝
驗	验
饜	餍
讌	䜩
艷	艳
釅	酽
讞	谳
灧	滟
豔	艳
灩	滟
鉠	𫓭
鴦	鸯
䱀	𫚐
陽	阳
揚	扬
瑒	玚
楊	杨
暘	旸
煬	炀
瘍	疡
鍚	钖
颺	飏
鰑	𫚊
養	养
駚	𩧫
癢	痒
樣	样
幺麼	幺麽
訞	𫍚
堯	尧
軺	轺
搖	摇
遙	遥
瑤	瑶
銚	铫
蕘	荛
嶢	峣
窯	窑
餚	肴
謡	谣
謠	谣
颻	飖
鰩	鳐
齩	𫜪
葯	药
鈅	钥
藥	药
鷂	鹞
鑰	钥
𨶮	𨸌
釾	䥺
爺	爷
鋣	铘
頁	页
葉	叶
業	业
曄	晔
燁	烨
鄴	邺
謁	谒
擫	𢬍
饁	馌
靨	靥
禕	祎
銥	铱
褘	袆
醫	医
貽	贻
𧦧	𫍟
詒	诒
飴	饴
遺	遗
儀	仪
頤	颐
彞	彝
以功覆過	以功复过
釔	钇
𩛆	𩠂
輢	𫐎
錡	锜
礒	𥐟
蟻	蚁
顗	𫖮
艤	舣
𨣞	𨟳
𩡣	𩡖
靉	叆
異	异
軼	轶
鈠	𨱁
䋚	䌻
詣	诣
義	义
勩	勚
䴬	𪎈
䭿	𩧭
億	亿
誼	谊
瘞	瘗
𢍰	𪪴
嶧	峄
瘱	𪽷
𣿉	𣶫
懌	怿
憶	忆
縊	缢
藝	艺
鎰	镒
繹	绎
繶	𫄷
譯	译
議	议
𤑹	𪹀
鷊	鹝
囈	呓
鐿	镱
鷁	鹢
鷖	鹥
驛	驿
茵藉	茵借
陰	阴
蔭	荫
銦	铟
緸	𦈑
駰	骃
欽	钦
銀	银
銀鍊	银链
誾	訚
檭	𣘴
齦	龈
鷣	𫜃
飲	饮
隱	隐
蘟	𦻕
齗	龂
䌥	𦈠
癮	瘾
𪘯	𪚐
猌	𪺽
廕	荫
憖	慭
鮣	䲟
緓	绬
鍈	锳
罃	䓨
嬰	婴
攖	撄
罌	罂
嚶	嘤
孾	𪧀
孆	𫝭
瓔	璎
櫻	樱
鶯	莺
纓	缨
鷹	鹰
鸚	鹦
塋	茔
滎	荥
熒	荧
瑩	莹
螢	萤
營	营
縈	萦
濚	溁
鎣	蓥
蠅	蝇
瀠	潆
贏	赢
潁	颍
頴	颕
穎	颖
巊	𪩎
癭	瘿
𣋋	𣈣
應	应
瀅	滢
䵴	𫜙
喲	哟
傭	佣
擁	拥
鏞	镛
鱅	鳙
癰	痈
鰫	𫚦
詠	咏
湧	涌
踴	踊
鯒	鲬
醟	蒏
憂	忧
優	优
𥴼	𫁺
𩽇	𩾎
郵	邮
猶	犹
遊	游
鈾	铀
蕕	莸
魷	鱿
鮋	鲉
銪	铕
誘	诱
於	于
於敖	於敖
於崇文	於崇文
於單	於单
於乎	於乎
於呼哀哉	於呼哀哉
於梨華	於梨华
於琳	於琳
於陵子	於陵子
於倫	於伦
於穆	於穆
於其一	於其一
於清言	於清言
於世成	於世成
於坦	於坦
於菟	於菟
於惟一	於惟一
於戲	於戏
於邑	於邑
於勇明	於勇明
於則	於则
於忠祥	於忠祥
於仲完	於仲完
於竹屋	於竹屋
紆	纡
汙	污
娛	娱
魚	鱼
𨦫	䦀
漁	渔
餘	余
諛	谀
踰	逾
覦	觎
璵	玙
輿	舆
歟	欤
顒	颙
騟	𩨈
籅	𥫣
𪃍	𪉐
䱷	䲣
俁	俣
𨋢	䢂
與	与
傴	伛
語	语
鋙	铻
𦟼	𫆝
嶼	屿
㦛	𢗓
齬	龉
馭	驭
飫	饫
鈺	钰
䫻	𫗇
預	预
獄	狱
嫗	妪
慾	欲
蕷	蓣
閾	阈
閼	阏
鴥	𫛣
錥	𫓾
諭	谕
澦	滪
禦	御
鵒	鹆
癒	愈
譽	誉
𧟀	𧝧
鱊	𫚪
鷸	鹬
軉	𨉗
鬱	郁
籲	吁
淵	渊
鳶	鸢
鴛	鸳
鵷	鹓
員	员
䬧	𫗟
園	园
圓	圆
緣	缘
黿	鼋
轅	辕
櫞	橼
騵	𫘪
鶰	𫛫
䛄	𫍠
遠	远
願	愿
約	约
彠	彟
軏	𫐄
悅	悦
𨊸	䢁
𨳕	𨸀
粵	粤
鉞	钺
閱	阅
閲	阅
樂	乐
嶽	岳
𩓥	𫖵
躍	跃
躒	跞
𨷲	𨸎
蒕	蒀
暈	晕
氳	氲
輼	辒
頵	𫖳
轀	辒
贇	赟
勻	匀
紜	纭
雲	云
鄖	郧
㜏	㛣
熉	𤈶
蕓	芸
蕓薹	芸薹
澐	沄
篔	筼
䉙	𥬀
鈗	𫟵
隕	陨
溳	涢
殞	殒
霣	𫕥
貟	贠
鄆	郓
惲	恽
運	运
腪	𣍯
慍	愠
熅	煴
䲰	𪉂
𤸫	𤶧
緼	缊
薀	蕰
醖	酝
縕	缊
醞	酝
醞藉	酝借
餫	𫗥
藴	蕴
韞	韫
蘊	蕴
韻	韵
鉔	𫓬
臢	臜
雜	杂
災	灾
載	载
儎	傤
攢	攒
趲	趱
暫	暂
蹔	𫏐
鏨	錾
贊	赞
酇	酂
灒	𪷽
瓚	瓒
𩯳	𩯒
讚	赞
贓	赃
髒	脏
贜	赃
駔	驵
臟	脏
鑿	凿
棗	枣
𨎮	𨐉
繰	缲
皁	皂
譟	噪
竈	灶
則	则
責	责
嘖	啧
幘	帻
擇	择
皟	𤾀
𤢟	𤝢
澤	泽
簀	箦
賾	赜
襗	𫋷
蘀	萚
𩔳	𫖴
齰	𫜬
賊	贼
鰂	鲗
譖	谮
鋥	锃
繒	缯
贈	赠
吒	咤
紮	扎
囃	𠱞
齇	齄
閘	闸
𩿤	𫛠
鍘	铡
鮺	鲝
柵	栅
詐	诈
鮓	鲊
𩶱	𩽽
齋	斋
𩏪	𩏽
債	债
飦	𫗞
詀	𧮪
氈	毡
譫	谵
饘	𫗴
驙	𫘰
鸇	鹯
斬	斩
盞	盏
嶄	崭
颭	飐
䁪	𥇢
輾	辗
𨭖	𫔑
佔	占
棧	栈
綻	绽
嶘	𡺄
戰	战
𩥇	𩨍
驏	骣
張	张
張法乾	张法乾
餦	𫗠
鱆	𫠒
𪅂	𫜂
漲	涨
鞝	绱
帳	帐
脹	胀
痮	𪽪
賬	账
釗	钊
詔	诏
趙	赵
𩘀	𩙩
摺	折
輒	辄
蟄	蛰
鮿	𫚚
謫	谪
轍	辙
䮰	𫘮
讋	詟
襵	𫌇
鍺	锗
這	这
鷓	鹧
貞	贞
針	针
眞	真
偵	侦
湞	浈
楨	桢
鉁	𨱅
禎	祯
鍼	针
𪇳	𪉕
軫	轸
診	诊
䪴	𫖫
䪾	𫖬
縝	缜
陣	阵
紖	纼
賑	赈
誫	𫍨
鴆	鸩
㓄	𪠟
鎮	镇
鎭	镇
爭	争
掙	挣
崢	峥
